,,,,,,T-type,,,,,,,,,,,,,log(M_BH/M_Sun),,"log(M_*,sph/M_Sun)",,"log(M_*,disk/M_Sun)",,"log(M_*,gal/M_Sun)",,B/T,,log(B/T),,D/T,,log(D/T),,m,|phi| [deg.],,tan(|phi|),,sigma_0 [km/s],,log(sigma_0) [km/s],,v_max [km/s],,log(v_max) [km/s],,log(M_DM/M_Sun),,"M_BH/M_*,sph",,"log(M_BH/M_*,sph)",,"M_BH/M_*,disk",,"log(M_BH/M_*,disk)",,"M_BH/M_*,gal",,"log(M_BH/M_*,gal)",,"R_e,sph,maj [kpc]",,"log(R_e,sph,maj) [kpc]	",,"R_e,sph,eq [kpc]",,"log(R_e,sph,eq) [kpc]	",,"n_sph,maj",,"log(n_sph,maj)",,"n_sph,eq",,"log(n_sph,eq)",,"log(I_e,sph,maj/M_Sun/pc^2)",,"log(I_e,sph,eq/M_Sun/pc^2)",,Concentration Index,,avg_Rho_1kpc_Exact_All,,r1_density_approx,,log10(R10_kpc),,logRho_R10_approx,,log_rho10_Exact,,log10(R90_kpc),,logRho_R90_approx,,log_rho_90_Exact_all,,Rho_re_spatial,,SR_pc_All,,Rho_SR_pc_All,,CR_def1_approx_new,,Rho_cr_def1_approx_new,,CR_def2_approx_new,,Rho_CR_def2_approx_new,,Sr(pc)_2_using_norm_drho,,Log_Approx_Avg_density_10pc,,Rho_e_Exact_new,,log_Rho_e_Exact_new,,logRho_e_approx_New,,Rsoi_pc_new,,logRho_soi_approx_new,,Rho_soi_exact_new,,log_Rho_soi_exact_new,,Rb_maj,,Rb_maj_kpc,,Rb_eq_kpc,,Avg_Rho_Re_Exact_all,,Avg_Rho_soi_exact_all,,Avg_Rho_re_Exact_all,,Rho_re_Exact_all,,r_soi_2BH_approx,,Rho_r_soi_2BH_approx,,Log_Avg_Rho_10kpc_approx,,Log_Avg_Rho_10kpc_exact_final,,Log_Avg_Rho_100pc_approx,,Log_Avg_Rho_5kpc_approx,,Log_Avg_rho_5kpc_exact_all,,mean effective surface brightness (mag.arcsec-2),,effective U-B color,effective B-V color,Central Mg2 Lick index (in mag),,log10 of apparent corrected diameter (dc in 0.1'),,total apparent corrected U-B color,,total apparent corrected B-V color,,mean surface brightness within isophote 25 (mag.arcsec-2),corrected 21-cm line flux in magnitude,,21-cm index bt-m21c in magnitude,,absolute B-magnitude,,B-luminosity (L/L_Sun),,log B-luminosity (L/L_Sun),
132,NGC 4594,Sa,LTG,0, Sa              ,1.1,0.4,,0,1,0,0,0,0,1,0,1,0,8.81,0.03,11.04,0.25,10.86,0.5,11.26,0.13,0.6,0.39,-0.22,0.28,0.4,0.47,-0.4,0.52,1,5.2,0.4,0.091007129,0.007039138,225.67,3.32,2.353473829,0.006389231,277,22,2.442479769,0.034492703,12.29,0.15,5.89E-03,3.42E-03,-2.23,0.25,8.93E-03,1.03E-02,-2.05,0.5,3.55E-03,1.09E-03,-2.45,0.13,2.08,0.13,0.32,0.03,1.9,0.09,0.28,0.02,6.14,0.54,0.79,0.04,4.24,0.2,0.63,0.02,2.939561122,,2.90948657,,3.53E-01,,4.29907,,1058.7,,-0.609567352,,1.444551369,0.548447412,1.442200545,,1.047297721,,-3.162765267,0.851914651,-3.163408692,,0.092853848,,146.59,,62.46693737,,146.59,,77.19263774,,205.27,,40.0207527,,10.87,,4.179920924,,0.210638059,,-0.676463155,,-0.678503416,0.29138143,54.43810371,,2.659694366,0.603377374,444.4148817,,2.647788593,,3.14,,0.145068,,0.07392,,0.984941,,963.037,,0.534144,,0.101939,,87.6,,199.799,,-1.858867048,,-1.858867048,,2.553722866,,-1.046557812,,-1.046557812,,20.686,0.412,0.58,1.025,0.296,0.005,1.938,0.018,0.434,0.22627417,0.878,0.478540489,22.262,14.83,0.179,6.132,0.240085401,-20.974,0.171,36779007042,5792576665,10.5656,0.0684
133,NGC 4699,SABb,LTG,0, SABb            ,2.9,0.4,3,1,1,0,0,0,0,0,1,0,0,8.27,0.09,10.3,0.25,11.22,0.23,11.27,0.2,0.11,0.08,-0.97,0.32,0.89,0.62,-0.05,0.3,1,5.1,0.4,0.089247622,0.007036924,192.28,9.29,2.283934113,0.020982919,258,7,2.411619706,0.011783184,12.22,0.12,9.33E-03,5.72E-03,-2.03,0.27,1.12E-03,6.28E-04,-2.95,0.24,1.00E-03,5.05E-04,-3,0.22,2.4,0.05,0.38,0.01,0.23,0.03,-0.64,0.06,5.35,0.28,0.73,0.02,6.77,0.08,0.83,0.01,2.893032569,,2.571922573,,6.91E-01,,6.30681,,1162.1,,-0.568266781,,1.528484724,0.655696731,1.526853552,,1.507850209,,-4.413930238,0.917230622,-4.51392386,,0.023751439,,179.335,,83.04539223,,179.92,,83.10865425,,63.41,,729.5571019,,4.61,,4.828637242,,0.054800355,,-1.26121663,,-1.262330276,0.291225221,25.65151315,,3.619939105,0.839854357,4073.001828,,3.609914605,,0.55,,0.0539,,0.070742,,0.334026,,9784.79,,0.180761,,0.0268327,,17.2,,8668.37,,-1.696348281,,-1.696348281,,2.912370871,,-0.903503632,,-0.899205708,,19.855,0.254,0.44,0.92,                 ,                 ,1.61,0.037,0.3,0.214960461,0.825,0.152328592,21.929,13.834,0.095,3.785,0.179245642,-21.759,0.386,75787922092,26944056760,10.8796,0.1544
134,NGC 4736,SABab,LTG,0, SABa            ,2.3,0.8,3,0,1,1,0,0,0,1,1,0,0,6.83,0.11,10.03,0.21,10.34,0.23,10.51,0.14,0.33,0.19,-0.48,0.25,0.67,0.42,-0.17,0.27,1,15,2.3,0.267949192,0.04302468,107.34,3.58,2.030761591,0.014484575,182,5,2.260071388,0.011931167,11.84,0.11,6.31E-04,3.45E-04,-3.2,0.24,3.12E-04,1.86E-04,-3.51,0.26,2.09E-04,8.58E-05,-3.68,0.18,0.23,0,-0.63,0,0.23,0,-0.64,0,0.93,0.02,-0.03,0.01,1.03,0.02,0.01,0.01,4.221262146,,4.165262146,,2.24E-01,,1.7898,,586,,-1.190202902,,2.278113208,0.337418815,2.272521801,,-0.315628784,,0.394431139,0.813002669,0.392430433,,16.9408352,,125.4,,67.09789018,,125.4,,83.95662149,,187.13,,41.9714354,,3.24,,3.060323789,,34.54149359,,1.538341113,,1.53392538,0.292226281,2.239767758,,3.185088686,0.403236857,957.5783079,,2.981174299,,,,,,,,70.2513,,1042.1,,45.0843,,18.16,,16.2,,543.14,,-2.743898302,,-2.743898302,,2.244103863,,-1.840808917,,-1.840808917,,18.745,0.333,0.27,0.825,                 ,                 ,1.894,0.026,0.134,0.415778787,0.718,1.336731835,21.793,13.364,0.148,4.825,0.329150422,-19.67,0.296,11066237840,3016944987,10.044,0.1184
135,NGC 4826,Sab,LTG,0, SABa            ,2.2,0.6,6,0,1,0,0,0,0,1,1,0,0,6.18,0.12,9.88,0.21,10.68,0.18,10.74,0.15,0.14,0.08,-0.86,0.26,0.86,0.46,-0.06,0.23,3,24.3,1.5,0.451517313,0.031517188,97.15,5.56,1.987442805,0.024855145,167,9,2.222716471,0.023405092,11.75,0.12,2.00E-04,1.11E-04,-3.7,0.24,3.20E-05,1.58E-05,-4.5,0.21,2.75E-05,1.22E-05,-4.56,0.19,0.49,0.01,-0.31,0.01,0.42,0.01,-0.38,0.01,0.73,0.07,-0.14,0.04,0.76,0.05,-0.12,0.03,3.54629392,,3.49829392,,1.84E-01,,0.797836,,571.2,,-0.950861518,,1.200899215,0.31531418,1.19563225,,-0.175780652,,-0.272262272,0.826262532,-0.273985098,,2.497273002,,12.65,,30.14607525,,12.65,,40.12980436,,337.4,,4.267217449,,1.44,,1.807826433,,4.742327392,,0.675991533,,0.672483753,0.292242466,0.538174342,,2.014039039,0.476130629,40.4983921,,1.607437781,,,,,,,,8.08641,,41.0143,,5.63845,,2.69103,,24.8,,32.1261,,-3.084554258,,-3.084554417,,1.316240908,,-2.181464666,,-2.181464666,,20.581,0.321,0.305,0.88,0.166,0.014,2.027,0.017,,,0.742,1.636660319,22.685,13.358,0.1,4.646,0.168807583,-19.509,0.138,9541134103,1212703878,9.9796,0.0552
136,NGC 4945,SABc,LTG,0, SBc             ,6.1,0.6,,0,1,0,0,0,0,1,1,0,0,6.13,0.3,9.29,0.2,10.39,0.14,10.42,0.13,0.07,0.04,-1.13,0.24,0.93,0.41,-0.03,0.19,2,22.2,3,0.408092441,0.061079862,117.46,17.53,2.069889997,0.064815105,171,2,2.23299611,0.005079468,11.78,0.11,6.92E-04,5.76E-04,-3.16,0.36,5.54E-05,4.24E-05,-4.26,0.33,5.13E-05,3.87E-05,-4.29,0.33,0.45,0.09,-0.35,0.09,0.16,0.05,-0.8,0.14,3.4,0.28,0.53,0.04,3.19,0.29,0.5,0.04,3.062932559,,3.258932559,,4.04E-01,,0.457642,,391.5,,-1.387011294,,2.331398678,0.495276121,2.328487101,,0.060358727,,-1.591885845,0.829133451,-1.592870966,,1.61103813,,91.452,,41.83677236,,91.5,,41.85230918,,55.3,,120.0946162,,5.26,,3.634628545,,3.594982609,,0.555696794,,0.553109474,0.291597018,0.438584207,,5.066839139,0.682689629,97229.37352,,4.987797487,,,,,,,,14.2547,,143752,,7.7893,,1.72025,,3.3,,10868.9,,-3.256578828,,-3.066816265,,1.990165191,,-2.355715066,,-2.353518833,,23.629,1.546,0.63,1.36,                 ,                 ,2.41,0.012,,,,,23.409,10.4,0.172,3.187,0.263030416,-20.487,0.2,23485510241,4326190863,10.3708,0.08
137,NGC 5055,Sbc,LTG,0, Sbc             ,4,0.2,3,0,1,0,0,0,0,0,1,0,0,8.94,0.1,10.49,0.25,10.53,0.34,10.81,0.13,0.48,0.31,-0.32,0.28,0.52,0.44,-0.28,0.36,1,4.1,0.4,0.071680891,0.007017188,100.95,2.65,2.004106323,0.011400499,270,14,2.431363764,0.022518973,12.26,0.13,2.82E-02,1.75E-02,-1.55,0.27,2.59E-02,2.11E-02,-1.59,0.35,1.35E-02,5.10E-03,-1.87,0.16,2.36,0.2,0.37,0.04,1.87,0.14,0.27,0.03,2.02,0.13,0.31,0.03,1.76,0.11,0.25,0.03,2.656145169,,2.752145169,,2.91E-01,,1.25124,,746.8,,-0.343926942,,0.352169851,0.399666844,0.347824999,,0.757146382,,-2.390453886,0.809607377,-2.392139212,,0.069610437,,27.293,,37.77584184,,33.39,,39.16962663,,1067.49,,0.515367662,,15.76,,2.263561736,,0.14948958,,-0.825389079,,-0.829035767,0.291852051,366.4063475,,0.484589816,0.402044935,3.000933966,,0.477256439,,,,,,,,0.419032,,4.94239,,0.247771,,0.0750507,,479.2,,2.06803,,-2.158047691,,-2.157652042,,1.314716005,,-1.337104349,,-1.335984537,,21.345,0.244,0.03,0.8,0.208,0.006,2.072,0.02,,,0.659,0.055154329,23.035,11.546,0.13,2.653,0.135723985,-20.886,0.041,33915638691,1280735763,10.5304,0.0164
138,NGC 5495,SBc,LTG,0, Sc              ,5,0.4,,1,1,1,0,0,0,0,1,0,0,7.04,0.08,10.54,0.12,11.23,0.12,11.31,0.1,0.17,0.06,-0.77,0.16,0.83,0.3,-0.08,0.16,2,13.3,1.4,0.236389983,0.025800021,166,19,2.220108088,0.049708405,202,43,2.305351369,0.092448825,11.96,0.25,3.16E-04,1.05E-04,-3.5,0.14,6.47E-05,2.19E-05,-4.19,0.15,5.37E-05,1.59E-05,-4.27,0.13,1.76,0.16,0.25,0.04,1.87,0.13,0.27,0.03,2.6,0.12,0.41,0.02,2.46,0.12,0.39,0.02,2.651169857,,2.643169857,,3.59E-01,,1.39473,,741.3,,-0.424004066,,0.55281393,0.449816473,0.549307407,,0.858502138,,-2.818864005,0.816372576,-2.820145475,,0.052072818,,57.228,,49.57629965,,60.59,,49.87442529,,688.03,,1.167820759,,18.03,,2.713019339,,0.114513951,,-0.941141602,,-0.944571282,0.291678462,1.731462096,,3.248559935,0.538217563,1237.589233,,3.092576522,,,,,,,,0.389781,,1641.42,,0.219266,,0.0555991,,31.6,,106.476,,-2.202039665,,-2.201483238,,1.648727786,,-1.391168143,,-1.390240228,,21.854,0.305,                 ,                 ,                 ,                 ,1.204,0.049,,,,,23.025,16.749,0.092,3.653,0.211101871,-21.854,0.25,82717995186,19046522264,10.9176,0.1
139,NGC 5765b,SABb,LTG,0, SABb            ,2.8,1.5,,1,1,0,0,1,0,0,1,0,0,7.72,0.05,10.04,0.13,11.07,0.13,11.11,0.12,0.09,0.03,-1.07,0.18,0.91,0.38,-0.04,0.18,2,13.5,3.9,0.240078759,0.071991122,162,19,2.209515015,0.050935773,238,15,2.376576957,0.027371501,12.13,0.13,4.79E-03,1.54E-03,-2.32,0.14,4.45E-04,1.45E-04,-3.35,0.14,4.07E-04,1.22E-04,-3.39,0.13,0.72,0.03,-0.14,0.02,0.65,0.03,-0.19,0.02,1.46,0.04,0.16,0.01,1.51,0.05,0.18,0.01,3.254986693,,3.210986693,,2.83E-01,,1.28366,,687.3,,-0.784077384,,1.151929009,0.379217444,1.147158532,,0.245038243,,-1.328009165,0.808940469,-1.329845535,,0.602178876,,46.18,,54.06962227,,51.1,,53.4239111,,420.23,,3.032580677,,8.76,,2.431291425,,1.279527844,,0.107049741,,0.103421938,0.291944866,8.514575261,,2.365878309,0.414074802,177.101268,,2.248221671,,,,,,,,3.27574,,216.79,,1.97269,,0.64775,,78,,34.7991,,-2.662902302,,-2.662887718,,1.602700104,,-1.761394444,,-1.76133177,,21.561,0.175,                 ,                 ,                 ,                 ,0.919,0.123,,,,,22.537,16.494,0.21,2.437,0.542309875,-21.388,0.516,53851772200,25593246622,10.7312,0.2064
140,NGC 6264,SBb,LTG,0, SBb             ,2.7,1.3,,1,1,1,0,0,0,1,1,0,0,7.51,0.06,10.01,0.15,11.02,0.15,11.06,0.14,0.09,0.04,-1.05,0.21,0.91,0.44,-0.04,0.21,2,7.5,2.7,0.131652498,0.047940659,158,15,2.198657087,0.041230489,,,,,,,3.16E-03,1.18E-03,-2.5,0.16,3.09E-04,1.18E-04,-3.51,0.17,2.82E-04,9.89E-05,-3.55,0.15,0.84,0.02,-0.08,0.01,0.78,0.05,-0.11,0.03,1.04,0.05,0.02,0.02,1.35,0.09,0.13,0.03,3.055780077,,2.999780077,,2.74E-01,,0.920151,,616.5,,-0.679574567,,0.765621564,0.366234979,0.760587611,,0.299943815,,-1.530515814,0.809755273,-1.532441739,,0.314380149,,21.492,,37.59589724,,27.89,,38.25649351,,559.3,,1.226549292,,8.08,,1.991941139,,0.653953718,,-0.184452987,,-0.189025874,0.292092079,5.528063061,,2.052511885,0.418478861,73.98051699,,1.869117362,,,,,,,,1.5629,,85.9034,,0.962119,,0.336058,,90.4,,14.5173,,-2.735923943,,-2.735945949,,1.269424208,,-1.835100159,,-1.835014012,,                 ,                 ,                 ,                 ,                 ,                 ,0.935,0.055,,,,,23.438,                 ,                 ,,,-21.101,0.421,41342810805,16030895233,10.6164,0.1684
141,NGC 6323,SBab,LTG,0, SBab            ,2,0.3,,1,1,0,0,0,0,0,1,0,0,7.02,0.14,9.86,0.31,11.01,0.3,11.04,0.28,0.07,0.06,-1.18,0.42,0.93,0.88,-0.03,0.41,1,11.2,1.3,0.198005332,0.023578839,158,25,2.198657087,0.068717481,,,,,,,1.45E-03,1.13E-03,-2.84,0.34,1.02E-04,7.82E-05,-3.99,0.33,9.55E-05,6.89E-05,-4.02,0.31,0.83,0.05,-0.08,0.03,0.92,0.13,-0.04,0.06,2.09,0.2,0.32,0.04,1.15,0.13,0.06,0.05,2.582958666,,2.746958666,,2.22E-01,,0.568953,,469.7,,-0.553529201,,0.28888241,0.348512667,0.283473849,,0.361721285,,-1.75800115,0.81133579,-1.760000393,,0.142566691,,10.77,,13.01806577,,10.77,,19.75902145,,788.51,,0.415222572,,6.58,,1.398087246,,0.291141012,,-0.535896613,,-0.539031486,0.292203602,1.782965701,,1.70959329,0.446869892,22.30078608,,1.348320172,,,,,,,,0.634387,,24.3697,,0.402019,,0.153181,,88.4,,5.43268,,-2.829093191,,-2.829092041,,0.80889868,,-1.929341628,,-1.929223537,,                 ,                 ,                 ,                 ,                 ,                 ,1.073,0.045,,,,,23.393,                 ,                 ,,,-21.196,0.303,45123211334,12592684093,10.6544,0.1212
142,NGC 6926,SBc,LTG,0, Sc              ,5.6,2.3,5,1,1,0,0,0,0,1,1,0,0,7.68,0.5,,,,,11.13,0.14,,,,,,,,,2,9.1,0.7,0.160174049,0.012530749,,,,,246,10,2.390935107,0.017654247,12.16,0.13,,,,,,,,,3.55E-04,4.25E-04,-3.45,0.52,0.23,0.07,-0.64,0.13,0.36,0.1,-0.44,0.12,1.6,1.01,0.2,0.27,2.33,0.53,0.37,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                 ,                 ,0.15,0.645,                 ,                 ,1.168,0.057,-0.037,0.197989899,0.427,0.632683965,21.601,14.421,0.138,2.8,0.196580772,-23.101,0.227,2.61E+11,54538292552,11.4164,0.0908
143,NGC 7582,SBab,LTG,0, SBab            ,2.1,0.5,,1,1,0,0,0,0,1,1,1,0,7.72,0.12,10.28,0.29,10.78,0.28,10.9,0.2,0.24,0.19,-0.62,0.35,0.76,0.6,-0.12,0.34,1,10.9,1.6,0.192569647,0.028960823,118.39,5.17,2.073315021,0.018965305,200,9,2.301029996,0.019543252,11.95,0.12,2.75E-03,1.99E-03,-2.56,0.31,8.69E-04,6.08E-04,-3.06,0.3,6.61E-04,3.55E-04,-3.18,0.23,0.56,0.13,-0.25,0.1,0.48,0.12,-0.32,0.11,2.2,0.54,0.34,0.11,2.21,0.56,0.34,0.11,3.879281452,,3.631281452,,3.50E-01,,2.35865,,758,,-1.033747375,,2.073796438,0.432907965,2.070004869,,0.18716225,,-1.085293139,0.812449434,-1.086691035,,2.202758388,,124.868,,71.07784022,,125.26,,70.41907756,,186.44,,33.23143971,,9.04,,3.646354543,,4.850567612,,0.685792563,,0.682492693,0.291742277,14.50717963,,3.16535807,0.4614118,1344.236079,,3.128475548,,,,,,,,15.512,,2007.21,,8.77351,,2.35051,,26.8,,703.783,,-2.478354664,,-2.481833188,,2.312835072,,-1.577815757,,-1.577750047,,21.921,0.409,0.275,0.81,                 ,                 ,1.834,0.022,0.182,0.196575685,0.662,0.985848366,23.833,13.69,0.252,2.814,0.287793329,-20.534,0.171,24524490861,3862529332,10.3896,0.0684
144,UGC 3789,SABa,LTG,0, SABa            ,1.6,0.6,,1,1,1,0,0,0,0,1,0,0,7.07,0.05,10.11,0.26,10.54,0.23,10.68,0.15,0.27,0.19,-0.57,0.3,0.73,0.46,-0.14,0.27,2,10.4,1.9,0.183534345,0.034278288,107,12,2.029383778,0.048705923,210,14,2.322219295,0.028952965,11.99,0.13,9.12E-04,5.57E-04,-3.04,0.27,3.36E-04,1.80E-04,-3.47,0.23,2.45E-04,8.95E-05,-3.61,0.16,0.38,0.01,-0.42,0.01,0.58,0.02,-0.24,0.01,2.37,0.05,0.37,0.01,2.67,0.05,0.43,0.01,3.370891833,,3.110891833,,4.12E-01,,1.57364,,695.4,,-0.85983357,,1.516397557,0.464105604,1.513110808,,0.471462462,,-2.022569574,0.820459063,-2.023760724,,0.390646962,,96.936,,59.59116259,,97.96,,59.27536781,,231.14,,12.43716291,,10.99,,3.329707133,,0.867570011,,-0.061695469,,-0.063987623,0.291688439,4.276052105,,3.538612841,0.530172989,2950.489828,,3.469894122,,,,,,,,3.10543,,4285.77,,1.72978,,0.419856,,16.4,,752.634,,-2.508740588,,-2.508212338,,2.058911677,,-1.626495847,,-1.626075212,,                 ,                 ,                 ,                 ,                 ,                 ,1.181,0.037,,,,,22.595,16.809,0.092,4.041,0.336808551,-20.722,0.357,29160837985,9588350389,10.4648,0.1428
145,UGC 6093,SBbc,LTG,0, Sbc             ,3.7,0.8,,1,1,0,0,0,0,0,1,0,0,7.41,0.03,10.35,0.14,11.2,0.13,11.26,0.11,0.12,0.05,-0.91,0.18,0.88,0.34,-0.06,0.17,2,10.2,0.9,0.179928399,0.016216496,155,18,2.190331698,0.050434198,170,59,2.230448921,0.150725732,11.77,0.38,1.15E-03,3.79E-04,-2.94,0.14,1.61E-04,4.84E-05,-3.79,0.13,1.41E-04,3.71E-05,-3.85,0.11,1.31,0.83,0.12,0.28,0.94,0.07,-0.03,0.03,1.55,0.2,0.19,0.06,1.41,0.16,0.15,0.05,3.039520928,,3.199520928,,2.62E-01,,1.757,,841.4,,-0.610649549,,0.923834787,0.370655939,0.918874007,,0.388339614,,-1.443213852,0.808985505,-1.44510531,,0.413195574,,32.532,,50.43398137,,39.9,,50.75395636,,645.83,,1.767454141,,9.2,,2.244379121,,0.863148097,,-0.063914683,,-0.067734985,0.291986463,4.660075883,,2.353905608,0.425525852,142.0424205,,2.152418064,,,,,,,,2.12064,,165.908,,1.29427,,0.441354,,63.6,,34.5347,,-2.369939447,,-2.369938801,,1.508650901,,-1.4738262,,-1.473607732,,22.872,0.685,                 ,0.81,                 ,                 ,1.087,0.041,,,0.686,0.097580736,23.744,16.956,0.172,2.517,0.185324041,-21.565,0.122,63386971126,7122550066,10.802,0.0488
